Package_name,Reviewer_name,Review,Rating
Lookout Life - Mobile Security,A Google user,"Only 2 stars because Premium is supposed to send a picture when the phone is turned off, but it doesn't if you have an android!",2
Lookout Life - Mobile Security,A Google user,Never had to pay now it forces you to pay.,1
Lookout Life - Mobile Security,A Google user,"A SMS cellular signals message from Jeffrey Dean Boulden all is well, GOD BLESS",5
Lookout Life - Mobile Security,A Google user,Very nice 👍,5
Lookout Life - Mobile Security,A Google user,I have no problem with the service that you pride,5
Lookout Life - Mobile Security,A Google user,Due to several issues I had to delete and reinstall this app! I have tmobile and have always used the FREE version. Now I'm getting a constant pop up notification requesting payment info for the premium version which I DO NOT want! Is this a premium only app NOW?,1
Lookout Life - Mobile Security,A Google user,Wish it didn't cost so much.,3
Lookout Life - Mobile Security,A Google user,"Works great on my phone , but stopped working on my Chromebook. Very frustrating, when I'm paying for the premium service. Will start looking at other services that will actuallky work with both my phone and Chromebook. The problem started when Lookout became Lookout Life. On Chromebook the app keeps crashing. This is the first problem I've had since I began using it in 2012. Not worth $100 a year, for all the premium features.",1
Lookout Life - Mobile Security,A Google user,The app works great but it won't allow me to join beta because it is associated with my husband's Karl's account. He died 2 1/2 years ago and has no phone or any email anymore. Please delete his account.,5
Lookout Life - Mobile Security,A Google user,I've used this app for years ..successfully..went to make sure it worked on my replacement phone and find out I can't use it all..I get some premium screen upgrade garbage..I had already paid to have it do what I need...now I need to contact my family members so they can check theirs and we can all find a new provider.. this sucks for a program that worked good for the everyday day guy😠 if good give 0 stars I would now,1
Lookout Life - Mobile Security,A Google user,I paid to renew my service and it's still not working yet this is BS,1
Lookout Life - Mobile Security,A Google user,It won't let me use the app as it is stuck on the subscription page. What gives?,2
Lookout Life - Mobile Security,A Google user,"This is an outstanding security application with a highly effective malware detection engine. I commend the developers for their excellent work. However, I am experiencing an issue where the app is being automatically terminated, requiring me to manually reopen it to run in the background. Aside from this, the app performs exceptionally well. Thank you to the development team for their efforts",5
Lookout Life - Mobile Security,A Google user,Only the best !!!,5
Lookout Life - Mobile Security,A Google user,Used to be good. Just started to nag for 3 month trial followed by $60 per year to keep what was a defeatured free app. Uninstalled. I already have much better paid for apps for security. Don't need this underwhelming app and certainly don't need to pay $60 a year for it.,2
Lookout Life - Mobile Security,A Google user,I used this app since my first phone and loved it. Now it just wants to force me to a premium trial and there is no way to use the free version. I either accept the trial or the app closes. Very disappointing.,1
Lookout Life - Mobile Security,A Google user,I had this on my old phone liked it a lot now I put it on my new phone log in to my account and now they want to do free trial and then pay for it what's up with that . I had just the basic now they trying to make me up grade to premium,5
Lookout Life - Mobile Security,A Google user,"A popup prevented me from accessing the service I had been paying for for years. Even subscribing to the premium plus service wasn't enough to make it go away. Edited to add: I already emailed support through their website and got no response. I'll do it again, but I still believe: DO NOT DOWNLOAD",1
Lookout Life - Mobile Security,A Google user,I cannot use this app. It's supposed to be free but the Free Trial window pops up and I can't access it to run it,3
Lookout Life - Mobile Security,A Google user,Installed on replacement android and now wants me to sign up for paid service. No more free version anymore. Too bad,1
Lookout Life - Mobile Security,A Google user,"This is a virus app or something. Won't unistall, i never installed it to begin with, and this tablet is freshly factory reset and used for light gaming. I never once went looking for an app that claims ""mobile security"" only searched emulators in the play store.",1
Lookout Life - Mobile Security,A Google user,Lookout use to be free what happened?,1
Lookout Life - Mobile Security,A Google user,"Lookout security is superior protections, I've spent 4 years with other giants in security and VPN protections, however lookout securities is superior protections against the giants. Love norman",5
Lookout Life - Mobile Security,A Google user,I've been a customer since 2011 and I'm extremely satisfied with the protection I receive. Anything hinky happens with any of my services or apps or a plethora of other places & things that they cover and I get a breach alert or a fraud alert rapidly! They're fantastic and I would recommend them to all of my family and friends!,5
Lookout Life - Mobile Security,A Google user,Really a Best app By Checking Virus and Fast Alerts🚨,5
Lookout Life - Mobile Security,A Google user,This APP is easy to use and tdrustworthy,5
Lookout Life - Mobile Security,A Google user,"Has not worked right since switch to new company. Been customer for years and cant even cover Chromebook for some reason now it won't open, please fix soon before I start looking elswhere",1
Lookout Life - Mobile Security,A Google user,Not as same as before. The other one was easier to manage,2
Lookout Life - Mobile Security,A Google user,"I have this app for many years and it was great. For some reason when I reinstalled it on the same android v11 phone it presents me with the premium upgrade screen and doesn't allow to manage the app. Clear cash, delete data and reinstall don't help. Very frustrating! Probably it is my time to move to another security app.",2
Lookout Life - Mobile Security,A Google user,When I try to open my Lookout Life app it immediately directs me to premium upgrade page and will not allow me to view my regular Lookout Life app. It's not even giving me an option to choose if I want it or not. It's very annoying. Please fix.,3
Lookout Life - Mobile Security,A Google user,Why are you trying to charge me for an app that I already paid for on T-Mobile? You won't let me go past the sign up for free trial page. I am not paying for something that I have already paid for. I'm talking to T-Mobile to get this situated & fixed because this is ridiculous. Lookout used to be a great app & that is why I was willing to pay for it through T-Mobile. I knew that they WERE worth it. This is some junk and I'm getting rid of it.,1
Lookout Life - Mobile Security,A Google user,An excellent security App.,5
Lookout Life - Mobile Security,A Google user,"Still NOT WORKING Not connecting to VPN NO, YOU GET THEM TO CONTACT ME I'VE WASTED ENOUGH TIME ON YOU",1
Lookout Life - Mobile Security,A Google user,Awesome,5
Lookout Life - Mobile Security,A Google user,It is supposed to be free but it won't run unless I pay $60 per year.,1
Lookout Life - Mobile Security,A Google user,"I used to love this app and recommend it to everyone, but now I can't use it without updating it to a premium subscription. It funny because I should have free access to it being a T-Mobile customer. I will not recommend it and will be uninstalling.",1
Lookout Life - Mobile Security,A Google user,Very good,1
Lookout Life - Mobile Security,A Google user,Playing,5
Lookout Life - Mobile Security,A Google user,The app is good,5
Lookout Life - Mobile Security,A Google user,Very nice and secure app,5
Lookout Life - Mobile Security,A Google user,Great app. Saved my lost phone more than once.,5
Lookout Life - Mobile Security,A Google user,"Everybody has their perfect virus protector. I've tried a few, but Lookout is the best. I started using Lookout with Sprint. When the changeoverto TMobile was made, I continued to use Lookout and always will.",5
Lookout Life - Mobile Security,A Google user,"My S21-5g Samsung phone died. When I got a new phone S23-FE, Lookout Life does not like it. It wants 2 step verification to confirm I am me by a dead phone. I have given up on Lookout Life. A dead phone cannot follow through on 2 step verification.",1
Lookout Life - Mobile Security,A Google user,App is useless now unless you pay the subscription fee,1
Lookout Life - Mobile Security,A Google user,"This 4 star rating is because of past experiences. I've been using Lookout for years now and have enjoyed it. But over the past month or so I keep getting notifications about Look Out Life keeps stopping. I've had no problems with this app on my chromebook until now, at which point my laptop is unprotected. Since it's not working, I don't have the VPN I was using either. Maybe the next update will fix the problem, I don't know. I see F-Secure has their own stuff on here, maybe that's worth it.",4
Lookout Life - Mobile Security,A Google user,Run a scan and shows I have 700+ apps ??scan showed clean but I have maybe 100 apps at the most counting backend processes? Samsung andriod phone please help. I can only assume it over quadripuling what I have maybe Samsung app interference,2
Lookout Life - Mobile Security,A Google user,Ooo999 l l odor pf,4
Lookout Life - Mobile Security,A Google user,"This antivirus have hidden Trackers like Branch Metrics,Braze and Google.",1
Lookout Life - Mobile Security,A Google user,It is good app to use brcause it helps you have good security on your cellphone because it helps you with ypu being hacked even malware ypu can help you out on this app,5
Lookout Life - Mobile Security,A Google user,Love it 🙏,5
Lookout Life - Mobile Security,A Google user,I never installed this invasion of privacy app. It's not even the correct version. Why can't it be uninstalled without resetting my device to the original factor mode😈😈☠️☠️,1
Lookout Life - Mobile Security,A Google user,Hola! I have appreciated LookOut for the past 10 years. Gracias!,5
Lookout Life - Mobile Security,A Google user,Thought this app was free and now charges you,4
Lookout Life - Mobile Security,A Google user,Wants me to subscribe. Does not allow me to do anything.,1
Lookout Life - Mobile Security,A Google user,Installed itself on my phone. Very phishy...,1
Lookout Life - Mobile Security,A Google user,Bad NEWS,1
Lookout Life - Mobile Security,A Google user,Great,5
Lookout Life - Mobile Security,A Google user,Somehow my premium got canceled and now I cannot open the app at all. It's just stuck on the buy now page. Update - just informed they are only doing yearly now. I think greed got to them.,1
Lookout Life - Mobile Security,A Google user,Stopped working on my new Galaxy S24 Ultra...said my subscription had expired?? Read all the reviews. They went from all 4 and 5 stars for a great app... now look at all the 1 star reviews.!! also notice that there are no replies from the owners. Screw them!!,1
Lookout Life - Mobile Security,A Google user,"It's too buggy and hard to receive a partial refund after canceling. Also, it won't let me deactivate and keeps wanting me to resubscribe to get to account, which says still valid until 2025 when subscription ends. Used to be good until F-Secure merger. Now, epic fail. Hate giving bad reviews, but...",2
Lookout Life - Mobile Security,A Google user,"Of Course all the bad reviews ""many"" are not showing on the main page . The ""facade"" is all 5* but search and see .",2
Lookout Life - Mobile Security,A Google user,Long time user forced into paid subscription. This company also unethically reached out to remove this review,1
Lookout Life - Mobile Security,A Google user,"This app appeared on my phone, at first I thought it was the one that came factory on my phone but it is no longer there. I looked it up and said they had a good free plan but apparently that was different as well. The only thing this app has done so far was be intrusive and try to charge me multiple times. 👎 Update: after leaving my review I uninstalled the app and I just noticed that its back on my phone! More like malware instead of antimalware. The 👎👎",1
Lookout Life - Mobile Security,A Google user,No viruses or other net boogers.,5
Lookout Life - Mobile Security,A Google user,great app.,5
Lookout Life - Mobile Security,A Google user,"Wasn't able to start app. Uninstalled and re-download, now app wants me to join premium for a fee. Is there not a free version anymore? Been using Lookout for well over a decade.",1
Lookout Life - Mobile Security,A Google user,"EXCELLENT SECURITY APP, NOTHING MORE TO SAY",5
Lookout Life - Mobile Security,A Google user,I really appreciate it and I love it very much 💓,5
Lookout Life - Mobile Security,A Google user,I can't use the app because a stupid ad for premium won't go off the screen,1
Lookout Life - Mobile Security,A Google user,I uninstall because ya'lll asking for credit card info and I am not doing this right now it supposed to skip not ask for update on credit card. I install it and it keep saying the same thing y'all have to fix this issue. Thank you,5
Lookout Life - Mobile Security,A Google user,Stupid app,1
Lookout Life - Mobile Security,A Google user,scam NEGATIVE NEGATIVE installed by trickery,1
Lookout Life - Mobile Security,A Google user,Good,5
Lookout Life - Mobile Security,A Google user,I really like the simplicity of this app. It does everything needed to protect my data without getting in the way.,5
Lookout Life - Mobile Security,A Google user,Not working,1
Lookout Life - Mobile Security,A Google user,Good,5
Lookout Life - Mobile Security,A Google user,Used for years because but now requires a $60 subscription for a different set of services that I don't need from them.,1
Lookout Life - Mobile Security,A Google user,"Misleading bait and switch tactics, if there's a ""free"" version to use, why am I sent to a screen where I can't leave till I buy a premium version for over $60 after tax?? That's blatant false advertisement. You are not a trustworthy company to say there's a free version when it's an outright lie obviously. I wish I could post a screenshot to prove what I'm saying. Why am I sent to a screen I can't leave without buy premium services for 60$??? #untrustworthy",1
Lookout Life - Mobile Security,A Google user,I canceled my subscription August 11th of 2024. Why do you keep trying to pull the money out still?,1
Lookout Life - Mobile Security,A Google user,"Had free setup, accidentally signed out, could not open. Uninstall and reinstall... Can't even create account... 😒",2
Lookout Life - Mobile Security,A Google user,This app is use less 😒 unless you pay 60.00,1
Lookout Life - Mobile Security,A Google user,Bring back the free version,1
Lookout Life - Mobile Security,A Google user,SUPERAWESOME OF THE WORLD 2024 AND 2025,5
Lookout Life - Mobile Security,A Google user,I'm now wondering if the makers of this app have any ability to hack into and control someone's phone!! Things have been really suspicious very recently!! 🤔,3
Lookout Life - Mobile Security,A Google user,"from free to paid, FU",1
Lookout Life - Mobile Security,A Google user,One of the best apps I have,5
Lookout Life - Mobile Security,A Google user,"After exchanged two emails, Lookout offered me an option that was very good. I am a many years customer of Lookout, and they backed me up with excellent service.",5
Lookout Life - Mobile Security,A Google user,"I feel safe knowing Lookout is covering my phone and other devices, it immediately knows when malicious things try to get on my devices and blocks them, absolutely brilliant, just wish I could get this on my laptop.",5
Lookout Life - Mobile Security,A Google user,Can't even login?!,1
Lookout Life - Mobile Security,A Google user,"I don't know why and how it happened, but this app stopped working on 17 August 2024 at 17:02. My subscription is for one year and it renews every 18 December (2024); and, it's a long way off to that date!!! It's working now.",3
Lookout Life - Mobile Security,A Google user,So far so good.. I'm very satisfied!,5
Lookout Life - Mobile Security,A Google user,It used to be a good app for me to use. I lost my phone recently and when I went into the app to try and find my lost phone it said that I have to be subscribed in order to use the features that I need to find my lost phone. This is such a horrible change and I hope in the future things go back to they were with this app. Unbelievable. I'm truly disappointed.,1
Lookout Life - Mobile Security,A Google user,"This app came with my Sprint LG V40 ThinQ. It protects my phone I guess, but every time I open it it asks to let it overlap my other apps, but when I try to allow it, my phone only gives me a specific list of apps, and this one isn't on it, so I can't allow it to overlap other apps.",4
Lookout Life - Mobile Security,A Google user,"After 14 years of using this application it's finally time to say to stay clear and away, 60 dollar subscription or a useless app is all your going to get so sad.",1
Lookout Life - Mobile Security,A Google user,In my opinion Lookout Life-Mobile Security appears to be very useful.,5
Lookout Life - Mobile Security,A Google user,Trys to force premium service on you.,1
Lookout Life - Mobile Security,A Google user,I love it,5
Lookout Life - Mobile Security,A Google user,"It was a great app but the merger with f secure ruined everything. They got greedy and kicked people out of their subscription. I had a subscription and all of the sudden they sent an email saying that my subscription expired? Wth? Now they're forcing you to pay 60 bucks and until you do the app is pretty much useless. The worst part is that my subscription was still active on Google play. I emailed them and an automated response said to email lookout, since I was their costumer, no lookout life",1
Lookout Life - Mobile Security,A Google user,Very good,5
Lookout Life - Mobile Security,A Google user,I don't know what it's going on with this app VPN is blocking all Internet traffic I have to turn it off or nothing will work is there a way to turn off VPN for longer cause the disconnect option work only for a short time then it comes back and it's starting to feel like I need to uninstall this permanently so I can use my phone,1
Lookout Life - Mobile Security,A Google user,Registered as directed and linked to my Samsung account and even after an uninstall and reinstall the main screen is locked on paying for a membership and no way to get out. I tried what I could and am disappointed right out of shoot. Good luck folks. Bye lookout. Had your chance....,1
Lookout Life - Mobile Security,A Google user,"Trying to uninstall and it doesn't give you get option. When promoting to open the app to access the settings to ""Deactivate"" so it then can be removed and it just prompts to subscribe for their annual fee.",1
Lookout Life - Mobile Security,A Google user,Takes you right to the upgrade screen. Even after accepting the free trial offered it still brings up the same upgrade screen. Can't use the app.,1
Lookout Life - Mobile Security,A Google user,This was a great thing to have on your phone to fully protect it but now they want to to pay for the premium subscription of 59.99 to continue using their app and when your on a fixed income and can not afford it they just said if I want to continue having protection on my phone I will have to subscribe so I guess I won't be protected any longer. Thanks LookOut...I guess people who can not afford this do not install it......,1
Lookout Life - Mobile Security,A Google user,Very usable and reliable.,5
Lookout Life - Mobile Security,A Google user,Samsung galaxy,5
Lookout Life - Mobile Security,A Google user,Used to be good Now forcing you to upgrade to the full package. Free trial no thanks,2
Lookout Life - Mobile Security,A Google user,It's still a good app that protects my apps and files. Thanks,5
Lookout Life - Mobile Security,A Google user,For some reason Lookout life shut down August 5 and at the same time Google play the lookout Life app that I pay for it is not there anymore and I do not know how to get it back neither Google or look at life have a clue even with multiple phone calls,1
Lookout Life - Mobile Security,A Google user,"I would like to open the app and see what's being protected without paying first. This app used to be dope, but now it's goofy.",1
Lookout Life - Mobile Security,A Google user,I happen to love it. Stays right on. Helps keep bug's and all the nasty people and others such as out of my phone. I rate your app; 10 Keep up the great work 👍🏻 👏,5
Lookout Life - Mobile Security,A Google user,Nice,5
Lookout Life - Mobile Security,A Google user,Forces me to sign up for premium trial. Uninstalled after 10 minutes from installing.,1
Lookout Life - Mobile Security,A Google user,"I have tried to sign up for this app, and it tells me that something went wrong. Un-installed and reinstalled, and still the same message. Just tried again a week later, and it's still the same thing.",1
Lookout Life - Mobile Security,A Google user,Good,3
Lookout Life - Mobile Security,A Google user,Problems with ordering from this site. They increased the dollar amount to what I didn't order. Bad service. I cancelled w/them.,1
Lookout Life - Mobile Security,A Google user,Got a new phone and forgot to download Lookout had this phone 2 months and downloaded an app phone kept freezing up my flashlight coming on by itself then i realized i didnt get Lookout as a preinstalled app. Thanks Lookout for keeping our phones safe.,5
Lookout Life - Mobile Security,A Google user,Always works great in the back ground,5
Lookout Life - Mobile Security,A Google user,"Every time I tried to open the app, it jumps straight to pay the premium option",2
Lookout Life - Mobile Security,A Google user,Stupidly high subscription scam price for a phone app that apparently doesn't work.,1
Lookout Life - Mobile Security,A Google user,I want the service on my phone,5
Lookout Life - Mobile Security,A Google user,I don't want this on my phone and I'm sick of Google installing things on my devices that I own I'm not giving us the option to remove them,1
Lookout Life - Mobile Security,A Google user,Absolutely amazing at security it's one of the best antiviruses I've ever downloaded it even has a virus Library thingy im impressed! This deserves 5 stars.,5
Lookout Life - Mobile Security,A Google user,Useless app and expensive app augment to Google and hackers,1
Lookout Life - Mobile Security,A Google user,Never use that app,1
Lookout Life - Mobile Security,A Google user,"So, I had to get a new phone and attempted to get into my Lookout. It's asking for a subscription payment. With using Lookout for over 10 years, this is very disappointing. You should still have access to the app with your username & password. It shouldn't be by device. It's time to find something new!",1
Lookout Life - Mobile Security,A Google user,"Bad company/Bad app. Been a loyal paying customer for over 10 years because a family member trusts them, & in the past two years the ""Location"" function has become worthless, & if you try to contact support you will be told that LOOKOUT FOR PERSONAL USE NO LONGER EXISTS. That's funny. because I am still paying for it & it still shows up on our devices. 1: Where's the support 2: What wrong with your location finding 3: GET IT TOGETHER. 4: CONTACT ME ASAP",1
Lookout Life - Mobile Security,A Google user,I need an update showing you are checking my phone on regular basis for safety and also for viruses,5
Lookout Life - Mobile Security,A Google user,They take me updated,5
Lookout Life - Mobile Security,A Google user,Can't re set password,1
Lookout Life - Mobile Security,A Google user,Good,5
Lookout Life - Mobile Security,A Google user,"Had notifications that personal data was found on dark web. How good is Lookout? I'm saying not that good. FYI, the notifications were from H&R Block, not you.",2
Lookout Life - Mobile Security,A Google user,"No longer the app it once was, no free base option, can't even leave the opening screen without a payment option, not worth the downlpad.",1
Lookout Life - Mobile Security,A Google user,Forcing people to sign up for trial. No way around trial page,1
Lookout Life - Mobile Security,A Google user,"Never installed it. Not interested in looking out for me. And yes, I do like the older versions of some apps, go away and keep off of my device!!!!!!",1
Lookout Life - Mobile Security,A Google user,Edit. Customer service is really good.,5
Lookout Life - Mobile Security,A Google user,Excellent.,5
Lookout Life - Mobile Security,A Google user,"Scam don't download it. It lies and says it's free but it tries to charge your card $60 before you even use the alleged free trial and they won't stop trying to charge my card. I'm seriously thinking about calling the better Business bureau on them. I cannot find out how to stop them from trying to charge my card do not download this scam "" ZERO STARS""",1
Lookout Life - Mobile Security,A Google user,"Trash, don't install . Period",1
Lookout Life - Mobile Security,A Google user,Good protection,4
Lookout Life - Mobile Security,A Google user,Cannot remove app. Will not uninstall.,1
Lookout Life - Mobile Security,A Google user,This use to be a great app but now it stuck on that one window wanting me to subscribe I'm deleting it and I'm disappointed,1
Lookout Life - Mobile Security,A Google user,Wow,5
Lookout Life - Mobile Security,A Google user,"Not as useful since it was acquired by F-Secure. The app, when opened, briefly flashes the standard settings screen but then is fully obscured by a $59.95 subscription screen that can't be dismissed, making the app itself useless if you have Lookout Basic. I was a paid subscriber for years and decided to move to free/basic, which effectively locked the mobile app and no longer allows its functions to be viewed, other than the trial/subscribe screen. It's now uninstalled on all my devices.",1
Lookout Life - Mobile Security,A Google user,"Out of nowhere with no warning, the app deleted itself off my phone and left me with no protection and then I randomly got an email stating I needed to switch to lookout life. Bad business in my opinion",1
Lookout Life - Mobile Security,A Google user,It is an excellent security App.,5
Lookout Life - Mobile Security,A Google user,I have kept this app on all my devices. Will not use anything else. {2012} {Update} 12 years later and still going strong. Still on all my devices.,5
Lookout Life - Mobile Security,A Google user,Garbage,1
Lookout Life - Mobile Security,A Google user,It stopped working; remains on the Upgrade screen with no way to use the app itself.,2
Lookout Life - Mobile Security,A Google user,I've been using lookout for several years and has never had one problem. And if something comes up that's wrong like finding someone used your name to open up a Facebook account or many other things they will be the first to inform you and give you help to fix the problem. I really appreciate lookout for doing such a good job.,5
Lookout Life - Mobile Security,A Google user,Nice also very good.,5
Lookout Life - Mobile Security,A Google user,Great tool !!!!,5
Lookout Life - Mobile Security,A Google user,Read all reviews!!! There are few responses to reviews. The responses are insults thrown at the reviewer! There is no forced cost shown on the app page in the Playstore! Everyone should file a complaint with the Playstore! We MUST to get this fixed!,1
Lookout Life - Mobile Security,A Google user,Great 👍,5
Lookout Life - Mobile Security,A Google user,Great,5
Lookout Life - Mobile Security,A Google user,No viruses. Yay!,1
Lookout Life - Mobile Security,A Google user,Love how you are taking care of me!! Thanks 👍.,5
Lookout Life - Mobile Security,A Google user,"I really like the app. I do feel safer knowing it's on my devices. I started using it at the $2.99 per month rate. It was very affordable. The price has gone up. It's now $59 per year. I'll let you know if I become dissatisfied. As of now, I'm happy with the performance of this app. I do recommend it to my family and friends.",5
Lookout Life - Mobile Security,A Google user,"Once I thought it was worth every penny but I had an issue and thought it might be the lookout app. Contacted support and they were the worst. Constantly wanting to confirm I had an account even though I sent the a screenshot of my payments and then insisting I send them a screenshot of the problem, which I explained is sporadic. Instead of just answering the ###### question!",1
Lookout Life - Mobile Security,A Google user,Safety First😅,4
Lookout Life - Mobile Security,A Google user,This security app is very good for free.,4
Lookout Life - Mobile Security,A Google user,💯,5
Lookout Life - Mobile Security,A Google user,What is the app good for if you can't use it without first paying $59.99 a year? You can't even bypass the screen that's presenting this subscription offer. Time to delete or disable it if you can. It's otherwise taking up space and potentially collecting information.,1
Lookout Life - Mobile Security,A Google user,"I have been a Premium Subscriber of Lookout for a long, long time. It would appear that with the new company F-Secure, they want you to be a Premium Plus subscriber for $59.99. Talk about PURE GREED. I can't even get into the app anymore. Run, don't walk from this company!!!!",1
Lookout Life - Mobile Security,A Google user,Keeps me safe!,5
Lookout Life - Mobile Security,A Google user,I love it,5
Lookout Life - Mobile Security,A Google user,From Free To 60 Bucks a Yr is CRAZZZZZZZZY,1
Lookout Life - Mobile Security,A Google user,I've been using lookout life for years and have had no issues with viruses malware that kind of stuff.,5
Lookout Life - Mobile Security,A Google user,"Used to be so much better, but now it's constantly popping up with the ""Get your free trial of Premium Plus!"" that you cannot dismiss unless you accept the trial - and even after accepting this trial, when trying to access my profile it *still* pops up this unskippable dialogue box trying to sell something it's already sold. F-Secure, you can be better than this.",1
Lookout Life - Mobile Security,A Google user,It was a really good app but now i installed in my new phone and when i logged in it doesn't let me continue unless i get the free trial so i can pay $59.... no thanks! They just made the app useless,1
Lookout Life - Mobile Security,A Google user,Trash don't install this,1
Lookout Life - Mobile Security,A Google user,Excellent,5
Lookout Life - Mobile Security,A Google user,This security app is good and safe,5
Lookout Life - Mobile Security,A Google user,Very good app. Has all the essential features and will secure your device.,5
Lookout Life - Mobile Security,A Google user,I can't even go to my menu on this app. It stays on the page where you have to PAY. Not good!!,1
Lookout Life - Mobile Security,A Google user,A must have. Thank you look out. It was good until it wasnt! I thought it had a free version. The free trial expired and app won't let you see anything but the resubscribe page. I don't need that much protection besides checking fake apps and risky websites.,1
Lookout Life - Mobile Security,A Google user,Why can't i sign in?,5
Lookout Life - Mobile Security,A Google user,Very useful let's you know what's up with your phone,5
Lookout Life - Mobile Security,A Google user,Great,5
Lookout Life - Mobile Security,A Google user,Very well,5
Lookout Life - Mobile Security,A Google user,Good,5
Lookout Life - Mobile Security,A Google user,Turned into a pay for app,1
Lookout Life - Mobile Security,A Google user,"Why ya'll trying to force people to buy a yearly subscription i been using lookout since it came to mobile devices, and now ya'll on some bs .might as well go to Norton Virus",1
Lookout Life - Mobile Security,A Google user,"This app has become trash, after installing I can't decline the 14day trail or do anything with it. I will no longer recommend this to customers. These dark patterns are shameful",1
Lookout Life - Mobile Security,A Google user,Greatest,5
Lookout Life - Mobile Security,A Google user,Data isn't secure. Data should be encrypted.,1
Lookout Life - Mobile Security,A Google user,Keep up the great work.,5
Lookout Life - Mobile Security,A Google user,"Zero stars! I've used this app for over a decade. I was a paid subscriber and I loved the features. When the new 'owners' took over, I tried to make my annual renewal payment and it kept getting rejected. I tried using several different browsers and several different payment accounts, and every single time it came back indicating a failure. Tech support was NO help. They blamed it on my browser or my payment company, but I've had no payment issues with other apps. Bye Bye Lookout!",1
Lookout Life - Mobile Security,A Google user,"Great for many years, now garbage. Lookout always had a free basic plan with the option to go to a Premium version for a fee. Then they merged with another company and now they don't give you the option anymore, you either upgrade to Premium or you can't use the app and from what I read even after you sign up, still can't use the app. Hope the merger was good to the original company, because the new company trashed the Lookout name and product for a money grab that isn't working. UNINSTALLED",1
Lookout Life - Mobile Security,A Google user,😍,5
Lookout Life - Mobile Security,A Google user,Not really sure what this is about that you need it,1
Lookout Life - Mobile Security,A Google user,Exceptional,5
Lookout Life - Mobile Security,A Google user,Love it,5
Lookout Life - Mobile Security,A Google user,English: Trpt-bites.,2
Lookout Life - Mobile Security,A Google user,I had to contact support because I had a question about the monthly charge they responded quickly and resolved my issue with a wonderful solution. Lookout is an excellent excellent antivirus and protection for your cell phone Identity theft protection it's really superb,5
Lookout Life - Mobile Security,A Google user,"Forced app with no way to uninstall. Sure, here is your review. It is still currently installed with no way to uninstall you useless person. Thank everything that this useless app is not being forcefully installed anymore. Just like you who replied, it is a complete waste of space and a total hindrance.",1
Lookout Life - Mobile Security,A Google user,"🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑 TRACKING ALERT ••• AVG: No need to sign up. • Avast: No need to sign up. • Avira: No need to sign up. ••• What's so different about YOUR app? • Why do we need to sign up to YOUR app? • ALSO they're gathering and SHARING our ""details"" (via VENDORS) . . . In partnership with EE. • I've installed AVG and AVAST: No Account required. ••• Please remove the 4001 COOKIES and VENDORS. 🔥 Cookies & Vendors = $€£₹ = Benefit for you. Violation for us.",1
Lookout Life - Mobile Security,A Google user,"shoves a premium subscription ad in your face without a way to close it, uninstalled.",1
Lookout Life - Mobile Security,A Google user,Used Lookout for nearly twenty years. Nothing better!,5
Lookout Life - Mobile Security,A Google user,It's very good.,5
Lookout Life - Mobile Security,A Google user,"Can't log on - UNUSABLE. Used to be able to use this and lvoed it but now, can't log on, doesn't recognize my password and need phone to make scream. If I had my phone, I wouldn't need it to scream. Will look for something else. DON""T BUY !!!!!!!!",1
Lookout Life - Mobile Security,A Google user,After eleven years the app no longer works without an annual payment of $60. No thank you.,1
Lookout Life - Mobile Security,A Google user,I have had Lookout on every device for over 6yrs got a new phone still android and just downloaded it and as soon as it opens it goes straight to wanting me to purchase a subscription. I have used the free version on all my devices and now won't even let you do nothing until you purchase a subscription! I will be deleting this app ASAP! If something isn't broke don't fix it! I will also be contacting them about bullying everyone into buying instead of using free version! And no reply from them!,1
Lookout Life - Mobile Security,A Google user,Cant do anything. My screen is locked asking to join and pay $60/ year. Uninstalling in 5...4...3...,1
Lookout Life - Mobile Security,A Google user,"The VPN don't activate tho is says ""always connected""",1
Lookout Life - Mobile Security,A Google user,Works well,3
Lookout Life - Mobile Security,A Google user,I didn't subscribe but found it's way into my phone,1
Lookout Life - Mobile Security,A Google user,"Trying to un-install this app from my Chromebook and it will not uninstall. I click ""deactivate"" and it says I need to deactivate the app before uninstalling. ?????",1
Lookout Life - Mobile Security,A Google user,"I didn't put this on my phone, it got installed automatically on some update. Had to forcibly disable it, because it was tracking me without permission. No warning just found it on my phone after some update. I hate when service providers just force apps down your throat. Also even disabled it still runs and needs to manually force stopped after reboot, and can't uninstall without some sort of jailbreak because it is a provider installed app.",1
Lookout Life - Mobile Security,A Google user,I like the comfort of knowing that I'm safe with this security system for my phone.,5
Lookout Life - Mobile Security,A Google user,Used Lookout 17+yrs for free. Now you won't even offer free Basic Svc. Not everyone can hand over $. Thanks for not considering us.I will find an alternative to Lookout.,1
Lookout Life - Mobile Security,A Google user,Loved it when it was free. Uninstalling.,1
Lookout Life - Mobile Security,A Google user,Grate product,5
Lookout Life - Mobile Security,A Google user,Hard on cpu utilization as per Android Device Care when trackers blocked by DuckDuckGo. I guess tracking you is more important than protecting you.,1
Lookout Life - Mobile Security,A Google user,"I can not clear the Lookout advertisement on the Lookout phone app, rendering it almost useless",1
Lookout Life - Mobile Security,A Google user,I imagine it is a great idea.,5
Lookout Life - Mobile Security,A Google user,Excellent app,5
